customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction
CUST001896,Raymond,Gonzalez,raymond.gonzalez958@outlook.com,(628)786-2335x7044,M,2002-06-07,2026-05-29,North Carolina,Port Robert,silver,Mobile App,0,Walk-in,24.0,18-24,2.0,6110.21,Repeat Customer,-0.2402503331725926,No,1.0,1.0
CUST002463,Jesse,Warner,jesse.warner947@gmail.com,(501)843-5456,M,1974-04-13,2022-10-09,GA,West Andrea,BRONZE,In-Store,N,TV Ad,52.0,45-54,3.0,5432.110000000001,Repeat Customer,-0.3954390756831163,No,0.0,
CUST001226,Joshua,Mccarthy,joshua.mccarthy335@outlook.com,8355067578,M,1987-01-25,,Michigan,Catherinemouth,BRONZE,Mobile App,0,,39.0,35-44,4.0,7347.04,Repeat Customer,0.04280834902662755,No,0.0,
CUST001614,Alexander,Wheeler,alexander.wheeler742@outlook.com,001-223-937-0071x580,Other,1960-05-04,2025-12-29,Indiana,Sandersbury,Silver,In-Store,0,Friend Referral,66.0,55+,6.0,6197.3,High-Value Customer,-0.22031907290826352,No,0.0,
CUST005940,Paul,Lowery,paul.lowery978@yahoo.com,001-606-730-4416x7284,F,2001-07-16,2022-03-05,Wisconsin,South Michael,bronze,Mobile App,no,Social Media,25.0,25-34,5.0,4314.09,Repeat Customer,-0.6513071156501063,No,2.0,3.5
CUST006032,Robin,Cowan,ROBIN.COWAN621@OUTLOOK.COM,(946)643-7381x674,F,1947-12-07,2023-02-25,Tennessee,Garzaview,Platinum,Mobile App,Y,Search Engine,78.0,55+,4.0,4121.57,Repeat Customer,-0.6953668954880743,No,2.0,5.0
CUST005050,Kathryn,Jordan,kathryn.jordan908@yahoo.com,(279)920-8945x6121,F,1965-11-13,2022-08-29,Florida,Amberbury,bronze,In-Store,1,Walk-in,60.0,55+,1.0,821.54,One-Time Customer,-1.4506058070748666,No,2.0,5.0
CUST004912,Holly,Romero,,,Other,,2021-10-23,IL,Lake Kevin,SILVER,Online,,,,Unknown,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,5.0
CUST000279,Daniel,Chaney,daniel.chaney228@yahoo.com,(901)445-5616x814,F,1951-12-20,2022-04-30,California,South Kara,BRONZE,Mobile App,no,Friend Referral,74.0,55+,3.0,2884.86,Repeat Customer,-0.9783981147038093,No,1.0,
CUST003758,Brad,Gomez,brad.gomez423@outlook.com,953.260.6844,M,1982-08-03,2026-01-19,WA,Nicholasmouth,silver,In-Store,0,Search Engine,44.0,35-44,7.0,12304.42,High-Value Customer,1.1773453912723444,No,0.0,
CUST005732,Melinda,Smith,melinda.smith590@yahoo.com,+1-224-857-7833x7937,M,1951-01-08,2025-11-19,Florida,Port Joelberg,gold,Mobile App,N,,75.0,55+,5.0,5776.860000000001,Repeat Customer,-0.316540212712311,No,2.0,4.5
CUST001050,Frank,Padilla,frank.padilla747@yahoo.com,+1-446-748-8499x7957,M,1978-06-30,2023-01-21,MD,Rebeccaburgh,Silver,Online,1,Friend Referral,48.0,45-54,7.0,12310.470000000001,High-Value Customer,1.1787299833563865,No,1.0,3.0
CUST004094,Kim,Gonzalez,,,F,,2023-08-16,Washington,Lake Tammymouth,GOLD,Mobile App,,,,Unknown,5.0,10683.57,Repeat Customer,0.806400584756812,No,0.0,
CUST003894,James,Porter,james.porter412@yahoo.com,504.720.8664x786,F,1974-04-19,2024-04-20,MISSOURI,Evansview,silver,In-Store,0,Social Media,52.0,45-54,4.0,5453.83,Repeat Customer,-0.39046827567230896,No,2.0,4.0
CUST000659,Eric,Smith,eric.smith273@yahoo.com,(387)929-0477x42585,F,2003-06-24,2021-03-17,TX,North Tanyamouth,SILVER,Mobile App,Y,,23.0,18-24,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST001138,Christopher,Hudson,christopher.hudson312@gmail.com,(827)502-6604x5095,F,1952-12-04,2020-09-27,Florida,New Jacquelinechester,bronze,In-Store,yes,Influencer,73.0,55+,7.0,8586.91,High-Value Customer,0.32656276014080415,No,4.0,4.75
CUST004492,Pamela,Baker,pamela.baker998@hotmail.com,+1-878-679-9632x386,M,1973-11-04,2022-10-18,TX,West Elizabeth,BRONZE,Online,N,Social Media,52.0,45-54,4.0,8164.75,Repeat Customer,0.22994798424013654,No,0.0,
CUST002654,Miguel,Ellis,miguel.ellis194@hotmail.com,(962)906-7039x336,M,2003-06-26,2024-03-24,FL,Fisherfurt,BRONZE,Mobile App,,,23.0,18-24,7.0,7442.45,High-Value Customer,0.06464370947925852,No,2.0,4.0
CUST004120,Andrew,Rivas,andrew.rivas145@gmail.com,+1-692-928-4014,F,1960-01-25,2023-03-01,TX,Perezshire,Bronze,Mobile App,N,Influencer,66.0,55+,3.0,9189.83,Repeat Customer,0.4645459434978976,No,0.0,
CUST000802,Molly,Hodge,molly.hodge502@hotmail.com,5678200784,F,1987-01-14,2023-07-11,VA,Samuelview,GOLD,Online,1,Walk-in,39.0,35-44,7.0,6690.59,High-Value Customer,-0.10742561354678838,No,1.0,4.0
CUST003137,Danielle,Ramsey,danielle.ramsey154@hotmail.com,294.954.1646,F,1973-06-25,2026-04-20,Arizona,East Christineside,BRONZE,In-Store,N,Influencer,53.0,45-54,2.0,6066.2699999999995,Repeat Customer,-0.25030636229206243,No,0.0,
CUST003251,Kayla,Wilkerson,kayla.wilkerson110@yahoo.com,(687)344-7706,Other,1966-06-07,2024-04-23,Georgia,Smithton,bronze,Online,1,Search Engine,60.0,55+,9.0,9356.05,High-Value Customer,0.5025867527887089,No,2.0,5.0
CUST002195,Mary,Crawford,mary.crawford357@yahoo.com,(762)908-4078x46401,M,1978-10-19,2023-04-16,California,West Debrafort,silver,In-Store,0,Email Campaign,47.0,45-54,5.0,11696.61,Repeat Customer,1.0382430913382323,No,1.0,4.0
CUST001864,Troy,Edwards,troy.edwards828@gmail.com,(596)959-5965x6003,M,2009-11-04,2021-01-25,PA,Danielfort,Silver,Online,N,Friend Referral,,Unknown,6.0,8681.210000000001,High-Value Customer,0.348144087996198,No,2.0,5.0
CUST003714,Jonathan,Willis,jonathan.willis82@hotmail.com,+1-767-331-9419x4926,M,2000-10-09,2021-03-15,Texas,Lake Hunter,BRONZE,Online,no,TV Ad,25.0,25-34,5.0,5522.54,Repeat Customer,-0.3747434290451181,No,1.0,3.0
CUST003319,Jennifer,Rodriguez,jennifer.rodriguez338@yahoo.com,(813)519-4828x827,F,2004-06-10,2025-06-15,New York,South Christopher,GOLD,Online,,Walk-in,22.0,18-24,3.0,1758.77,Repeat Customer,-1.2361130403101739,No,2.0,4.5
CUST003794,Ryan,Tucker,ryan.tucker686@outlook.com,601.352.7737,M,1979-09-06,2025-03-29,NEW YORK,South James,bronze,Mobile App,0,,47.0,45-54,4.0,8717.49,Repeat Customer,0.3564470633365337,No,2.0,3.5
CUST000015,James,Moran,james.moran157@outlook.com,6794911838,F,1957-05-20,2022-12-23,IN,Stephenland,gold,In-Store,,Social Media,69.0,55+,5.0,6836.67,Repeat Customer,-0.07399400831756361,No,1.0,5.0
CUST003640,Ryan,Cooper,ryan.cooper226@gmail.com,432-597-9202x221,Other,2005-10-08,2021-02-02,NY,South Danielleview,platinum,Online,,Influencer,20.0,18-24,6.0,6503.15,High-Value Customer,-0.15032279375055282,No,0.0,
CUST000322,Timothy,Yates,timothy.yates524@outlook.com,9636254310,Other,1998-03-01,2023-04-22,NY,North Angela,bronze,Online,Y,TV Ad,28.0,25-34,5.0,6261.2,Repeat Customer,-0.20569503420243487,No,0.0,
CUST003008,Allison,Snyder,allison.snyder169@yahoo.com,420-204-0234,Other,1988-09-29,2023-07-14,New York,Donaldburgh,Silver,Mobile App,Y,Friend Referral,37.0,35-44,5.0,11262.54,Repeat Customer,0.9389026143266662,No,0.0,
CUST000793,Andre,Beck,andre.beck37@hotmail.com,,M,1966-10-02,2022-08-24,Texas,West Michelleland,bronze,Online,,,59.0,55+,2.0,4532.81,Repeat Customer,-0.6012512510845528,No,0.0,
CUST000403,Aaron,Marshall,aaron.marshall23@yahoo.com,349.646.5398x4028,M,1998-09-24,2022-05-10,Illinois,North Brian,bronze,In-Store,Y,Walk-in,27.0,25-34,4.0,4589.9400000000005,Repeat Customer,-0.5881765823636765,No,1.0,2.0
CUST001291,Misty,Gray,misty.gray713@outlook.com,214-529-4300,F,1985-03-06,2024-11-12,Tennessee,Robertfort,Bronze,In-Store,Y,,41.0,35-44,10.0,9603.43,High-Value Customer,0.5592016932432932,No,1.0,4.0
CUST004434,Lee,Allen,lee.allen899@yahoo.com,726.599.5191x3205,F,1980-03-02,2025-07-03,GA,Lake Debbie,bronze,Online,Y,Influencer,46.0,45-54,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST002465,Karen,Bowers,karen.bowers715@hotmail.com,001-404-629-4299x211,Other,2000-11-01,2025-02-07,Michigan,Lake Anthony,silver,Mobile App,yes,Social Media,25.0,25-34,8.0,15322.66,High-Value Customer,1.8680943518901936,No,2.0,2.5
CUST005740,Mathew,Key,mathew.key766@hotmail.com,+1-744-942-9345x46266,F,1975-06-04,2022-09-16,Maryland,East Abigailburgh,Bronze,Online,,Search Engine,51.0,45-54,7.0,10805.3,High-Value Customer,0.8342594929205135,No,4.0,2.25
CUST002133,Tammy,Moreno,tammy.moreno51@outlook.com,(716)752-5081,M,1989-06-11,2024-03-06,Georgia,North Vanessaville,silver,Mobile App,Y,Friend Referral,37.0,35-44,3.0,2935.38,Repeat Customer,-0.9668361986565719,No,1.0,4.0
CUST003351,  Randy ,Phillips,,,M,,2025-11-20,California,Marymouth,bronze,In-Store,,,,Unknown,3.0,4937.17,Repeat Customer,-0.508710151067512,No,1.0,5.0
CUST005710,David,Smith,david.smith901@outlook.com,+1-213-255-8103,Other,1980-06-02,2024-02-05,TN,North Karen,silver,Online,no,Search Engine,46.0,45-54,10.0,8923.22,High-Value Customer,0.40353005993982227,No,0.0,
CUST004673,Michael,Gomez,michael.gomez15@gmail.com,464-628-5952x529,M,1985-07-20,,Arizona,North Dennis,BRONZE,Mobile App,Y,Search Engine,41.0,35-44,3.0,2698.39,Repeat Customer,-1.0210733024577354,No,0.0,
CUST001186,Randy,Hamilton,randy.hamilton950@outlook.com,3984910390,Other,1941-04-05,,PA,Lake Cynthiaview,BRONZE,Online,0,Walk-in,85.0,55+,7.0,15045.49,High-Value Customer,1.8046617257854274,No,1.0,4.0
CUST000289,Thomas,Lowe,thomas.lowe611@yahoo.com,+1-979-354-5381x7921,M,1948-02-03,2020-12-26,Indiana,Myersshire,SILVER,In-Store,Y,,78.0,55+,6.0,14897.66,High-Value Customer,1.7708296187137111,No,0.0,
CUST005849,Carmen,Nguyen,carmen.nguyen502@yahoo.com,(286)566-3049x661,M,1971-07-11,2022-12-25,New York,Wuburgh,SILVER,Online,yes,Walk-in,55.0,55+,8.0,14369.279999999999,High-Value Customer,1.649905525264794,No,2.0,4.0
CUST002805,William,Johnson,william.johnson910@hotmail.com,370.208.7775,F,1961-01-08,2021-04-20,Wisconsin,Caldwellburgh,gold,In-Store,N,Walk-in,65.0,55+,7.0,8467.32,High-Value Customer,0.2991936085159206,No,1.0,3.0
CUST001475,Brittney,Garcia,brittney.garcia49@outlook.com,263-997-1492,F,1978-02-28,2026-02-17,TX,Robinville,BRONZE,In-Store,,Social Media,48.0,45-54,5.0,3930.94,Repeat Customer,-0.7389941333361515,No,0.0,
CUST005535,Mike,Torres,mike.torres625@outlook.com,948.393.5998x51017,M,1953-10-01,2021-06-30,GA,New Melissaberg,Gold,Online,N,Email Campaign,72.0,55+,5.0,6567.2699999999995,Repeat Customer,-0.13564840624166805,No,1.0,3.0
CUST000332,Sean,Davis,sean.davis582@gmail.com,,M,1944-07-12,2024-05-28,Washington,Port Shari,Bronze,Mobile App,,,82.0,55+,7.0,9154.96,High-Value Customer,0.45656565821351164,No,3.0,4.333333333333333
CUST005609,  Eric ,Douglas,eric.douglas424@gmail.com,+1-616-536-0052,Other,1978-08-14,2025-06-03,PA,New Andrewton,Bronze,Mobile App,yes,,48.0,45-54,3.0,6396.34,Repeat Customer,-0.17476713763427051,No,1.0,5.0
CUST000915,Herbert,Gill,herbert.gill396@yahoo.com,362-759-1601x1241,M,1972-04-23,2026-04-15,Washington,Bensonfort,SILVER,Online,no,Influencer,54.0,45-54,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST004384,Melanie,Sullivan,melanie.sullivan404@yahoo.com,(353)666-1211x23792,M,1988-04-28,2024-02-01,California,Port Timothy,bronze,Mobile App,N,Social Media,38.0,35-44,6.0,9299.15,High-Value Customer,0.48956472145284585,No,2.0,4.0
CUST001130,Charles,Stevens,charles.stevens106@outlook.com,+1-319-537-5919x2267,Other,1981-11-01,2022-04-16,OH,North Patrickview,silver,In-Store,N,Walk-in,44.0,35-44,3.0,3542.9700000000003,Repeat Customer,-0.8277842475255157,No,1.0,5.0
CUST001230,Michael,Hunt,michael.hunt325@outlook.com,001-566-340-1632x95737,M,1959-02-11,2026-05-10,IN,Angelbury,bronze,Mobile App,1,Email Campaign,67.0,55+,3.0,4030.9300000000003,Repeat Customer,-0.7161106023471715,No,0.0,
CUST005728,Austin,Walker,austin.walker704@gmail.com,310-561-1638x94494,F,1999-12-21,2024-06-29,Georgia,Ayalastad,silver,Online,1,Walk-in,26.0,25-34,4.0,5220.14,Repeat Customer,-0.44395014742763156,No,1.0,2.0
CUST005604,Daniel,Perez,daniel.perez578@outlook.com,(592)969-4694x683,Other,1955-07-22,2022-10-23,Tennessee,Jackstad,Bronze,Mobile App,N,Walk-in,71.0,55+,2.0,3526.02,Repeat Customer,-0.8316633939427897,No,0.0,
CUST005723,Sandra,Perry,sandra.perry734@outlook.com,+1-312-398-5623,M,1972-05-06,2023-04-25,Texas,New James,Bronze,Online,no,Email Campaign,54.0,45-54,2.0,3774.67,Repeat Customer,-0.7747578035796547,No,1.0,
CUST005985,Jennifer,Clements,jennifer.clements938@outlook.com,001-534-368-1459,F,2007-11-29,2025-04-07,VA,Hensonmouth,Bronze,Mobile App,Y,,18.0,18-24,8.0,9675.74,High-Value Customer,0.5757504293750375,No,1.0,
CUST001733,John,Wheeler,john.wheeler222@hotmail.com,599-724-6871x446,F,1986-04-05,2023-09-09,tn,Wallaceport,Gold,In-Store,N,Email Campaign,40.0,35-44,4.0,6482.93,Repeat Customer,-0.15495030646779615,No,1.0,5.0
CUST004330,Sarah,Perez,sarah.perez177@hotmail.com,972-940-5394,F,1986-12-09,2025-10-17,Wisconsin,Christopherchester,bronze,Online,Y,Social Media,39.0,35-44,5.0,4606.08,Repeat Customer,-0.5844828110849274,No,0.0,
CUST000905,Jason,Gallegos,jason.gallegos377@hotmail.com,+1-523-261-3376x052,M,1981-09-23,2025-01-28,MA,West Donna,BRONZE,Mobile App,Y,Friend Referral,44.0,35-44,4.0,5690.2699999999995,Repeat Customer,-0.33635704387878557,No,0.0,
CUST001177,James,Scott,james.scott124@gmail.com,(381)815-7449x653,F,1983-01-10,2021-02-05,IL,Williamstad,Bronze,In-Store,no,Social Media,43.0,35-44,5.0,7257.33,Repeat Customer,0.022277480289539953,No,1.0,2.0
CUST000476,Amanda,Adams,amanda.adams616@yahoo.com,001-260-453-1340x2665,M,2009-12-06,2024-06-29,ga,Martinstad,Gold,Online,,Influencer,,Unknown,3.0,5068.72,Repeat Customer,-0.47860385542194434,No,1.0,
CUST000621,Jessica,Schmidt,jessica.schmidt682@outlook.com,(445)379-3897x01550,M,1968-05-30,2021-09-10,PA,East Jessicafort,GOLD,Online,no,,58.0,55+,11.0,22897.01,High-Value Customer,3.60154642656146,Yes,0.0,
CUST002619,Katherine,Kim,katherine.kim562@gmail.com,(749)691-0471x64954,Other,1980-05-30,2020-11-09,MI,Port Jenna,Platinum,Mobile App,N,Friend Referral,46.0,45-54,3.0,3252.88,Repeat Customer,-0.8941737215188469,No,2.0,5.0
CUST004352,Tanya,Edwards,tanya.edwards259@outlook.com,840.621.1990,M,1964-07-07,2024-04-10,PA,West Robin,BRONZE,Online,Y,Friend Referral,62.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST004222,Michael,Parks,michael.parks844@yahoo.com,8826872740,M,1948-01-06,2025-10-17,MO,Port Theresa,GOLD,Online,Y,,78.0,55+,2.0,1852.26,Repeat Customer,-1.2147170875933049,No,0.0,
CUST003009,Jacob,Gregory,jacob.gregory324@outlook.com,(800)621-5638x366,M,1978-10-28,2024-05-26,mi,Nathanborough,gold,Online,N,Walk-in,47.0,45-54,7.0,8879.86,High-Value Customer,0.3936067685738643,No,2.0,4.0
CUST001887,Christopher,Moore,christopher.moore162@gmail.com,+1-601-299-0502,M,1998-07-11,2022-02-28,Illinois,Woodardfurt,gold,Mobile App,no,Walk-in,28.0,25-34,4.0,2967.64,Repeat Customer,-0.9594532332629876,No,0.0,
CUST000983,  Randy ,Gomez,randy.gomez745@hotmail.com,+1-621-476-4846x7357,F,1999-11-06,2025-06-20,pa,New Erica,bronze,In-Store,Y,Social Media,26.0,25-34,4.0,4583.1900000000005,Repeat Customer,-0.5897213751847148,No,0.0,
CUST006085,David,Smith,DAVID.SMITH901@OUTLOOK.COM,+1-213-255-8103,Other,1980-06-02,2024-02-05,TN,North Karen,silver,Online,no,Search Engine,46.0,45-54,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST005061,William,Lucero,william.lucero267@gmail.com,843.641.4671x701,M,1968-08-10,2021-11-01,MICHIGAN,East Christinefort,SILVER,Online,yes,Friend Referral,58.0,55+,8.0,15428.28,High-Value Customer,1.8922663545210177,No,2.0,1.0
CUST000326,Shaun,Mason,shaun.mason529@gmail.com,+1-413-971-1624x11241,F,1998-09-29,2023-05-30,Pennsylvania,Shannonstad,Platinum,Mobile App,,,27.0,25-34,4.0,1675.74,Repeat Customer,-1.2551151362999229,No,1.0,2.0
CUST000148,Kenneth,Brown,,,M,,2026-03-25,NY,Cruzbury,gold,In-Store,,,,Unknown,7.0,17650.93,High-Value Customer,2.4009380232144486,No,0.0,
CUST000080,Kimberly,Young,,,F,,2022-01-22,WA,,bronze,Online,,,,Unknown,5.0,7604.3,Repeat Customer,0.10168440845482014,No,1.0,4.0
CUST000879,Raymond,Schultz,raymond.schultz828@gmail.com,001-876-372-0191x116,F,1991-11-24,2021-05-06,CA,North Michelle,silver,Online,0,Influencer,34.0,25-34,6.0,6345.14,High-Value Customer,-0.18648467725459023,No,0.0,
CUST001717,Jason,Martin,jason.martin259@gmail.com,600-342-3182x06820,M,1948-11-24,2025-09-18,NC,Jasonside,Bronze,In-Store,Y,Social Media,77.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,2.0,4.0
CUST003127,Emma,Tran,emma.tran505@gmail.com,,M,1953-11-02,2022-11-28,FL,Lake Kimberlymouth,gold,Online,,,72.0,55+,9.0,16754.55,High-Value Customer,2.195794113744483,No,2.0,4.0
CUST005355,Brendan,Miller,brendan.miller49@outlook.com,776.813.8672x9383,Other,1943-09-21,2022-08-03,MI,North Nicoleburgh,Silver,Online,Y,Search Engine,82.0,55+,3.0,4184.17,Repeat Customer,-0.6810403724366677,No,0.0,
CUST004803,Sarah,Wilson,sarah.wilson336@hotmail.com,973.413.3411x702,M,2003-05-31,2024-06-19,New York,Washingtonview,bronze,Mobile App,,Search Engine,23.0,18-24,6.0,7469.56,High-Value Customer,0.07084805516493967,No,0.0,
CUST005646,Elizabeth,Ward,,,M,,2024-02-16,pa,,Bronze,Mobile App,,,,Unknown,4.0,10740.49,Repeat Customer,0.8194271932565893,No,0.0,
CUST005254,Kelly,Gillespie,kelly.gillespie713@hotmail.com,4063622771,F,1996-06-08,2025-08-13,MI,Kellyside,Silver,Online,N,TV Ad,30.0,25-34,8.0,13567.84,High-Value Customer,1.4664894128954769,No,0.0,
CUST000022,Michael,Jones,,,M,1987-03-04,2022-08-06,Ohio,Elizabethville,BRONZE,In-Store,,,39.0,35-44,5.0,10735.970000000001,Repeat Customer,0.8183927542119833,No,0.0,
CUST004109,Katrina,Young,katrina.young898@yahoo.com,001-369-580-2250x91357,F,1972-12-07,2022-06-27,FL,Williambury,GOLD,In-Store,1,Social Media,53.0,45-54,6.0,6860.63,High-Value Customer,-0.0685105659483671,No,3.0,3.3333333333333335
CUST001940,Rebecca,Jones,rebecca.jones92@outlook.com,001-713-461-6576,F,1949-02-17,2024-02-03,wi,Crawfordview,Bronze,In-Store,N,TV Ad,77.0,55+,4.0,3674.41,Repeat Customer,-0.7977031262814762,No,1.0,5.0
CUST004677,Jonathan,Austin,jonathan.austin883@hotmail.com,001-937-901-4155x1051,M,1948-08-20,2025-04-10,Virginia,Joshuaberg,Silver,In-Store,Y,Social Media,78.0,55+,3.0,3213.45,Repeat Customer,-0.9031976001756674,No,2.0,3.5
CUST002921,Russell,Snyder,russell.snyder558@hotmail.com,001-332-651-0110x2883,M,1975-01-09,2021-08-17,Massachusetts,Littleview,Silver,Online,Y,Friend Referral,51.0,45-54,3.0,6408.4800000000005,Repeat Customer,-0.17198879913835868,No,0.0,
CUST004149,Alexander,Sanchez,alexander.sanchez368@hotmail.com,884-420-9418x444,Other,1968-01-20,2025-09-11,Indiana,East Jamesside,BRONZE,In-Store,0,Walk-in,58.0,55+,5.0,8709.5,Repeat Customer,0.3546184863528159,No,1.0,2.0
CUST000385,Jonathan,Peterson,jonathan.peterson313@outlook.com,+1-310-477-1199x180,F,1965-07-17,2020-12-11,wi,Paulahaven,BRONZE,Mobile App,0,,61.0,55+,6.0,6393.67,High-Value Customer,-0.17537818901681454,No,0.0,
CUST002308,Kimberly,Phelps,kimberly.phelps94@yahoo.com,365.278.3715,Other,1979-09-01,2021-06-08,MARYLAND,North Patrick,gold,In-Store,yes,Influencer,47.0,45-54,6.0,5398.55,High-Value Customer,-0.4031195567311229,No,2.0,3.5
CUST002633,Joanna,Dunlap,joanna.dunlap424@yahoo.com,(237)373-1252x4587,F,1982-04-25,2025-09-06,MA,Port Danielle,Platinum,In-Store,0,,44.0,35-44,4.0,4274.55,Repeat Customer,-0.6603561687084548,No,1.0,4.0
CUST002554,Michele,Schwartz,michele.schwartz506@hotmail.com,(685)652-0101x544,Other,1981-01-10,2022-12-13,Virginia,East Sydney,bronze,Online,yes,Walk-in,45.0,45-54,3.0,6663.889999999999,Repeat Customer,-0.11353612737222872,No,0.0,
CUST003974,Richard,Morgan,richard.morgan624@hotmail.com,(759)422-0213,F,1985-02-08,2022-03-20,North Carolina,Lake Timothyport,PLATINUM,Mobile App,no,,41.0,35-44,4.0,6312.61,Repeat Customer,-0.19392943436101617,No,1.0,4.0
CUST001100,Christopher,Hill,christopher.hill966@yahoo.com,871-497-8601,Other,2006-05-12,2021-11-23,CALIFORNIA,Libury,silver,Online,N,Social Media,20.0,18-24,10.0,13914.79,High-Value Customer,1.545891763896843,No,0.0,
CUST002723,Tamara,Bell,tamara.bell680@hotmail.com,7689992471,F,1974-12-27,,TX,Kristinechester,Platinum,Mobile App,yes,Search Engine,51.0,45-54,4.0,4056.34,Repeat Customer,-0.7102953155941965,No,0.0,
CUST001477,Heather,Thompson,heather.thompson75@yahoo.com,001-967-472-4434x35497,M,1986-05-24,2026-03-20,GA,Lunabury,silver,Mobile App,Y,Social Media,40.0,35-44,6.0,6019.13,High-Value Customer,-0.261094737637802,No,1.0,1.0
CUST005613,David,Schneider,david.schneider574@yahoo.com,+1-494-360-6419x33755,F,1991-02-16,2020-09-20,PA,Port Chelsea,gold,Online,Y,,35.0,35-44,6.0,12288.45,High-Value Customer,1.173690525886866,No,1.0,4.0
CUST005588,Alyssa,Burton,alyssa.burton369@hotmail.com,+1-712-901-4873x54462,F,1954-09-20,2026-02-18,PA,East Julia,Bronze,In-Store,0,Influencer,71.0,55+,5.0,10167.57,Repeat Customer,0.688309755770777,No,2.0,4.5
CUST003066,Anne,Thomas,anne.thomas335@outlook.com,(752)985-1419x08274,M,1986-12-31,2026-01-30,FLORIDA,New Maureen,Bronze,In-Store,0,Email Campaign,39.0,35-44,2.0,1498.3,Repeat Customer,-1.2957237345465935,No,2.0,4.5
CUST000038,Kimberly,James,kimberly.james131@gmail.com,+1-213-834-1232x812,Other,2004-04-08,2022-05-28,Missouri,Torreston,Bronze,In-Store,0,Email Campaign,22.0,18-24,7.0,10596.37,High-Value Customer,0.7864441500909551,No,3.0,3.3333333333333335
CUST000631,Thomas,Marquez,thomas.marquez841@outlook.com,539.973.2781x952,F,1954-08-29,2021-06-12,CA,North Jamiemouth,BRONZE,Mobile App,Y,Email Campaign,72.0,55+,5.0,8867.32,Repeat Customer,0.3907368867996686,No,2.0,4.0
CUST003179,Angela,Wood,angela.wood172@hotmail.com,6048896560,M,1961-07-03,2023-11-03,Illinois,Cindyport,bronze,Mobile App,Y,,65.0,55+,7.0,11448.94,High-Value Customer,0.9815617820068927,No,3.0,4.333333333333333
CUST003828,Andrew,Dawson,andrew.dawson310@gmail.com,305.821.7020x73970,M,1975-06-05,2024-06-28,WASHINGTON,Hallport,platinum,Online,no,,51.0,45-54,1.0,1750.68,One-Time Customer,-1.2379645031134625,No,0.0,
CUST001256,Brittany,Evans,brittany.evans872@hotmail.com,001-692-264-5633x9172,F,1994-10-20,2022-12-25,Indiana,Dawnberg,BRONZE,Mobile App,1,TV Ad,31.0,25-34,6.0,6674.76,High-Value Customer,-0.11104843878486768,No,0.0,
CUST001338,Virginia,Johnson,virginia.johnson328@outlook.com,9739429390,Other,1952-11-30,2022-03-29,California,Martintown,Gold,Online,no,,73.0,55+,4.0,7943.21,Repeat Customer,0.17924673956268272,No,2.0,4.5
CUST004385,Haley,Mills,haley.mills457@hotmail.com,001-687-447-4412x4043,F,1951-07-17,,Washington,Lake Joy,gold,In-Store,,,75.0,55+,6.0,6656.86,High-Value Customer,-0.11514500048806554,No,0.0,
CUST000679,Tina,Mueller,tina.mueller73@yahoo.com,001-858-337-4907x9779,F,1976-03-13,2023-06-11,TN,Danielbury,silver,Online,0,Walk-in,50.0,45-54,6.0,15058.189999999999,High-Value Customer,1.8075682248709362,No,2.0,4.0
CUST004891,Debra,Valencia,debra.valencia434@outlook.com,001-507-853-7142x27690,Other,1977-12-12,2021-01-23,pa,New Johnton,Bronze,Mobile App,Y,Social Media,48.0,45-54,5.0,12283.220000000001,Repeat Customer,1.1724935975233062,No,1.0,4.0
