customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source
CUST005340,Lydia,Lawrence,lydia.lawrence976@hotmail.com,+1-598-585-5059x206,M,1989-06-20,04/24/2025,Washington,Jacobhaven,Silver,Online,Y,
CUST001132,Anthony,Duncan,anthony.duncan176@outlook.com,303-621-1535x505,M,1951-10-05,12/28/2024,Florida,Leslieberg,Silver,Online,Y,
CUST003732,Thomas,Good,thomas.good251@gmail.com,508.971.6508x170,Other,2006-12-07,02/01/2021,NJ,West David,GOLD,In-Store,0,Walk-in
CUST004108,Bruce,Jenkins,bruce.jenkins91@outlook.com,(601)922-1258,F,1959-03-24,2025-02-05,Pennsylvania,Port Michelleton,Bronze,Mobile App,Y,Walk-in
CUST002717,Jennifer,Bishop,jennifer.bishop101@outlook.com,001-351-543-1641x199,M,1984-03-23,2023-05-05,IL,Scotttown,Gold,Mobile App,Y,Influencer
CUST003254,Elizabeth,Banks,elizabeth.banks547@hotmail.com,,F,1999-05-25,2023-10-31,New York,Wardburgh,SILVER,Online,,
CUST002431,Angela,Ramos,angela.ramos556@hotmail.com,953-247-4392,M,1965-11-17,2022-12-23,California,Melissamouth,SILVER,In-Store,,
CUST000400,Stephanie,Gregory,stephanie.gregory899@outlook.com,561-952-6546x1033,F,1944-10-19,2026-04-08,Georgia,North Jennifer,Bronze,Online,yes,Influencer
CUST004625,Lisa,White,lisa.white431@outlook.com,+1-750-737-5233,M,1964-10-10,2023-04-08,md,New Mia,Bronze,In-Store,N,Friend Referral
CUST003868,James,Reyes,james.reyes786@yahoo.com,400.615.9038,F,1992-03-07,03/17/2023,MI,Danielshire,SILVER,Mobile App,N,TV Ad
CUST005544,Melinda,Ford,melinda.ford168@yahoo.com,362.812.2866x516,F,1981-10-23,2023-10-27,GA,Katherineport,bronze,In-Store,0,Friend Referral
CUST001576,Joseph,Murray,joseph.murray985@hotmail.com,397-844-2526x94204,M,1989-03-04,2024-07-14,MO,Daniellechester,BRONZE,Mobile App,Y,TV Ad
CUST000778,Dennis,Terrell,dennis.terrell703@hotmail.com,2245510910,Other,1966-05-08,2024-08-30,il,Elizabethland,GOLD,In-Store,no,
CUST001903,Samuel,Bell,samuel.bell862@gmail.com,001-831-560-0402x7289,M,1941-04-21,2021-04-19,Georgia,West Aaron,BRONZE,Online,no,Walk-in
CUST004931,Carlos,Conrad,carlos.conrad60@yahoo.com,+1-293-946-4905x752,Other,2007-03-09,2023-07-02,GEORGIA,Robertfurt,Platinum,Mobile App,no,Search Engine
CUST000671,Wendy,Mckenzie,wendy.mckenzie776@hotmail.com,7918919113,F,1974-10-29,03/15/2024,Florida,Obrienfurt,BRONZE,Mobile App,,Friend Referral
CUST001779,James,Hernandez,james.hernandez622@yahoo.com,423-415-6823x42840,M,1948-08-19,06/25/2024,PENNSYLVANIA,North Jameshaven,BRONZE,Mobile App,1,TV Ad
CUST000628,Andrea,Bell,andrea.bell652@gmail.com,+1-415-488-8636x7747,M,1955-12-02,2025-11-30,MARYLAND,Luisstad,gold,In-Store,Y,
CUST001165,Sheila,Ross,sheila.ross361@gmail.com,(667)999-8649x1259,M,1951-05-03,2021-10-28,Michigan,East Ronnie,Bronze,In-Store,0,Influencer
CUST000823,Katherine,Anderson,katherine.anderson117@yahoo.com,001-841-570-6462x55402,F,1991-03-26,2025-08-04,New York,Lewisport,Bronze,Mobile App,no,Influencer
CUST000304,Stephanie,Reynolds,stephanie.reynolds879@yahoo.com,296-273-9385x258,M,2004-12-08,2025-09-01,California,Josephville,Bronze,In-Store,yes,Email Campaign
CUST003964,Gary,Ryan,gary.ryan882@outlook.com,(872)441-9541x5717,M,1976-06-15,02/22/2024,Arizona,Lindahaven,SILVER,Online,Y,TV Ad
CUST000978,Debra,Barrett,debra.barrett319@gmail.com,(821)242-5731,M,1943-11-14,2020-10-26,MD,South Melissa,Silver,Mobile App,yes,Walk-in
CUST000818,Travis,Kent,travis.kent356@hotmail.com,867-708-6700x90043,M,1946-01-14,2021-09-11,WISCONSIN,Walterton,Silver,In-Store,Y,Influencer
CUST004881,Edward,Dorsey,edward.dorsey346@yahoo.com,659-742-9689,Other,1987-04-19,2026-06-14,MASSACHUSETTS,Lake Daniel,BRONZE,Mobile App,0,TV Ad
CUST005521,Michelle,Olsen,michelle.olsen722@outlook.com,(599)380-3752x303,F,1953-04-26,2025-10-25,Texas,West Cristinaville,SILVER,Mobile App,,Email Campaign
CUST005990,Robert,Compton,,,F,,2024-08-18,Ohio,North Johnberg,silver,Online,,
CUST004906,Kelsey,Clark,kelsey.clark683@gmail.com,(787)983-4819,M,1978-09-26,2021-09-02,Wisconsin,Jessicaland,BRONZE,Mobile App,0,Search Engine
CUST002881,Joanna,Anderson,joanna.anderson282@yahoo.com,719-312-7761,M,2008-03-18,2021-09-05,VA,Samanthaside,Bronze,Online,no,Influencer
CUST001300,David,Montoya,david.montoya183@outlook.com,867.996.0828,F,1994-10-20,09/25/2025,WA,East Victoria,BRONZE,Online,yes,Email Campaign
CUST005917,Jeremy,Price,jeremy.price760@hotmail.com,301-572-6370x2731,Other,1962-09-17,10/31/2025,MD,New Johnnystad,Gold,In-Store,,
CUST004281,Willie,Fox,willie.fox72@gmail.com,8904933207,M,1998-08-30,2023-07-31,Georgia,Marshallland,bronze,In-Store,0,
CUST000754,Carl,Burnett,carl.burnett325@hotmail.com,840.767.9176,M,1958-07-06,2023-07-22,Maryland,Williamchester,SILVER,Online,N,
CUST002478,Jennifer,Bailey,jennifer.bailey606@yahoo.com,+1-613-761-7000,F,1986-06-11,2026-01-19,OH,West Brianland,Platinum,Mobile App,N,TV Ad
CUST001892,Diane,Morris,diane.morris292@gmail.com,+1-948-498-7358,F,1953-12-12,2021-07-16,Pennsylvania,Daisyburgh,gold,Mobile App,yes,Friend Referral
CUST003865,Jeffrey,White,jeffrey.white32@hotmail.com,001-482-623-5963x4726,Other,1956-03-25,2021-03-21,mo,New Dennis,platinum,In-Store,yes,Influencer
CUST000680,Stephanie,Jackson,stephanie.jackson334@yahoo.com,851-449-4097,F,1979-11-15,2023-12-05,GA,West Thomasberg,bronze,Mobile App,yes,Email Campaign
CUST005949,Matthew,Shannon,matthew.shannon941@gmail.com,669.289.5609x247,Other,2005-02-05,2021-12-02,MI,Lake Cynthia,silver,In-Store,yes,
CUST004842,Michael,Welch,michael.welch738@yahoo.com,269-617-2314,M,1981-10-18,2022-08-10,Indiana,Batesside,Silver,In-Store,yes,Friend Referral
CUST001066,Jacob,Anderson,jacob.anderson981@yahoo.com,423-219-0577,F,1950-01-01,2022-03-19,VA,North Sandra,Gold,Online,0,TV Ad
CUST000929,Ricky,Haas,ricky.haas622@gmail.com,262.205.4596x715,M,1962-10-28,2024-08-10,pa,North Adamtown,Bronze,Online,,Walk-in
CUST004189,Diana,Mccarty,diana.mccarty860@yahoo.com,7892188708,F,1980-05-12,2025-04-02,tn,New Sherry,SILVER,Mobile App,no,Social Media
CUST002365,Jamie,Zimmerman,jamie.zimmerman294@gmail.com,415-619-8070x272,F,1973-05-23,2026-03-04,California,Jacksonstad,silver,Mobile App,,TV Ad
CUST002811,Lauren,Smith,lauren.smith522@yahoo.com,(363)427-5027,Other,2000-08-28,2023-11-26,MD,Wesleyfort,BRONZE,Online,yes,Friend Referral
CUST000863,Cassie,Conley,cassie.conley996@yahoo.com,885.962.2586x60598,M,1993-09-19,09/17/2020,Wisconsin,Davidhaven,BRONZE,In-Store,1,Influencer
CUST004393,Charles,Boyer,charles.boyer662@outlook.com,+1-704-895-6603,F,1943-11-07,2026-04-10,PA,Duncanstad,bronze,Online,0,Walk-in
CUST000369,Jorge,Gordon,,,M,,2025-10-13,md,,bronze,Online,,
CUST004665,Rebecca,Johnson,rebecca.johnson852@hotmail.com,326-400-9103,M,1989-01-05,2026-05-19,California,Port Patriciaview,Bronze,Online,,Social Media
CUST002698,Mitchell,Martin,mitchell.martin712@hotmail.com,828.874.2565,M,1975-01-11,2026-01-13,IN,East Kyleborough,Bronze,Online,Y,
CUST004052,Steven,Compton,steven.compton17@yahoo.com,001-554-440-5546,M,1984-06-07,2024-10-05,Massachusetts,Annetteberg,bronze,Mobile App,1,
CUST000445,Jill,Allen,jill.allen658@yahoo.com,897-824-3992x011,F,1943-02-03,05/28/2025,Massachusetts,Lake Elizabethberg,platinum,Online,0,Walk-in
CUST003675,Tiffany,Bonilla,tiffany.bonilla504@hotmail.com,(233)889-1228x00237,Other,1998-01-14,2024-02-11,Florida,Ramirezfurt,bronze,In-Store,,Influencer
CUST002334,Alexander,Woods,alexander.woods437@hotmail.com,312-803-6729,M,1985-02-26,2024-01-06,Georgia,New Denisetown,Bronze,In-Store,Y,Email Campaign
CUST003478,Kari,Hayes,kari.hayes912@yahoo.com,674-534-2108,F,1941-07-22,2025-02-15,Massachusetts,Lake Danastad,SILVER,Online,yes,Social Media
CUST003829,Erika,Church,erika.church347@yahoo.com,619.767.6741x6606,F,1970-04-13,2024-01-16,TX,North Mariamouth,gold,Online,Y,Social Media
CUST002933,Melvin,Howard,melvin.howard953@yahoo.com,4487997442,Other,1961-10-23,2023-04-10,Texas,South Anthony,Bronze,In-Store,N,Influencer
CUST003969,James,Hanna,james.hanna703@outlook.com,948.561.5658,M,2006-09-19,2024-06-28,IN,Johnfurt,BRONZE,Mobile App,no,Friend Referral
CUST000438,William,Harmon,william.harmon762@outlook.com,836-539-1025x7432,F,1975-11-30,2024-10-10,Missouri,East Andrewville,BRONZE,In-Store,N,TV Ad
CUST001653,Crystal,Ramirez,crystal.ramirez781@yahoo.com,,M,1974-07-31,2023-03-07,North Carolina,Port Lisatown,BRONZE,Online,,
CUST004472,Douglas,Wilson,douglas.wilson74@yahoo.com,(573)890-4907x8243,F,1945-07-09,2026-06-07,Massachusetts,Brianfurt,Bronze,In-Store,1,Social Media
CUST005276,Ryan,Woodard,ryan.woodard996@outlook.com,338.535.2141x8047,Other,2006-02-11,2023-04-30,Georgia,Jasonview,Bronze,In-Store,no,Email Campaign
CUST000037,Scott,Lopez,scott.lopez575@gmail.com,(871)590-2294x1318,M,1944-04-09,2026-02-24,MO,Wilsonland,bronze,Mobile App,Y,Social Media
CUST001811,Amanda,Moore,amanda.moore797@outlook.com,599-740-2323x585,Other,1977-10-09,2024-11-11,Wisconsin,Brianville,bronze,Online,,Influencer
CUST001342,Rebecca,Drake,rebecca.drake551@yahoo.com,285.354.5146,M,1964-10-01,2024-09-12,Georgia,Tylerhaven,Bronze,Online,N,Walk-in
CUST003463,Jesse,Foster,jesse.foster881@hotmail.com,358.541.0341,F,1994-09-29,2024-06-23,Illinois,Matthewville,Bronze,Online,yes,Email Campaign
CUST005504,Jerry,Sanchez,jerry.sanchez201@hotmail.com,+1-856-508-8470x7117,M,1960-06-24,2026-06-05,MA,West Jacob,gold,Mobile App,Y,TV Ad
CUST004192,Brandon,Robinson,brandon.robinson339@yahoo.com,5077919492,F,1981-02-08,2022-01-28,tx,West Josephfurt,Platinum,Mobile App,Y,Walk-in
CUST005853,Gregory,Avery,gregory.avery230@yahoo.com,531-391-1769,F,1943-01-15,2021-12-01,AZ,South Bettystad,bronze,Online,0,Influencer
CUST000598,Steven,Mayer,steven.mayer125@outlook.com,905.762.2710x4331,F,2005-07-27,2024-11-11,MI,East Alice,BRONZE,In-Store,,Email Campaign
CUST003764,Sarah,Gonzalez,sarah.gonzalez839@yahoo.com,(867)332-6813,F,1974-02-26,2023-10-20,Massachusetts,Greenmouth,bronze,Online,Y,Email Campaign
CUST002229,Dalton,Johnston,dalton.johnston189@yahoo.com,,F,1960-08-19,2023-04-03,AZ,Nunezside,Bronze,Online,,
CUST000032,Daniel,Yu,daniel.yu219@outlook.com,549.987.7694x53147,Other,1985-03-02,2025-06-30,Florida,South Gregory,BRONZE,Mobile App,N,Email Campaign
CUST005807,Gary,Garcia,gary.garcia439@yahoo.com,001-699-424-6076x26327,M,1968-02-07,07/06/2023,Missouri,Port Davidtown,BRONZE,In-Store,1,Influencer
CUST004716,Angela,Wilson,angela.wilson467@gmail.com,553-888-4697x53847,F,1989-04-04,2021-08-21,NORTH CAROLINA,Jillianville,PLATINUM,Online,,Email Campaign
CUST000760,Michael,Hill,michael.hill219@hotmail.com,7938170695,Other,1990-09-20,2025-11-26,PA,Burkefort,bronze,In-Store,,Walk-in
CUST000422,Karen,Phillips,karen.phillips510@gmail.com,(677)366-5754x60273,M,1976-12-28,2022-01-05,New Jersey,South Williammouth,BRONZE,Online,Y,Social Media
CUST004350,Valerie,Mcclain,valerie.mcclain488@outlook.com,(971)956-3075x92579,Other,1990-03-21,2024-01-22,MA,Pottsfurt,Silver,Online,1,Friend Referral
CUST002631,Sara,Roberts,sara.roberts622@yahoo.com,9147996117,Other,1964-10-24,2022-05-23,Illinois,Edwardtown,bronze,In-Store,,Walk-in
CUST000114,Ricky,Evans,ricky.evans127@hotmail.com,001-627-508-6688x263,M,1953-07-19,2023-10-21,California,Port Jeremiah,bronze,In-Store,1,Walk-in
CUST005511,Todd,Kelley,todd.kelley782@hotmail.com,6227793467,F,1963-07-24,2022-07-03,FL,Millershire,bronze,In-Store,Y,Social Media
CUST000323,Evan,Stevens,evan.stevens691@gmail.com,001-862-657-0165x804,F,1980-08-07,2024-01-26,fl,Fordberg,bronze,Online,Y,Social Media
CUST005687,Katherine,Perez,katherine.perez9@gmail.com,(955)267-0709x161,F,1954-07-15,04/04/2022,MA,Loganfort,silver,In-Store,yes,
CUST003617,Christina,Maynard,christina.maynard606@hotmail.com,001-593-589-8333x3787,F,1953-11-27,2022-02-08,Michigan,Anthonystad,PLATINUM,Mobile App,no,Influencer
CUST005128,Madison,Mcdonald,madison.mcdonald927@hotmail.com,597-565-1901x7499,F,1980-08-30,2024-10-17,PA,Willieland,gold,Mobile App,Y,Social Media
CUST000561,Sarah,Johnson,sarah.johnson493@yahoo.com,+1-470-366-2668,M,1995-05-27,2021-10-25,IL,Flemingtown,silver,Online,N,Email Campaign
CUST002617,Tyler,Martinez,tyler.martinez187@yahoo.com,001-639-620-3186x767,M,1988-09-18,2021-10-21,California,East Allenland,silver,Online,N,TV Ad
CUST003197,Marcus,Diaz,marcus.diaz129@yahoo.com,+1-261-642-6624x43677,F,1965-06-13,2022-09-07,New York,Port Janemouth,GOLD,Mobile App,,
CUST003759,Robert,Horton,robert.horton312@gmail.com,(887)600-7110,F,1962-03-10,2024-03-20,IL,Lake Erictown,gold,In-Store,N,TV Ad
CUST005447,Francisco,Reyes,francisco.reyes1@hotmail.com,(444)365-8086,Other,1966-07-15,2022-08-03,Wisconsin,West Krystalville,SILVER,Mobile App,Y,Walk-in
CUST001131,Cory,Watson,cory.watson203@yahoo.com,952.586.4612x0961,M,1991-04-03,2021-06-02,nj,Wyattview,BRONZE,Mobile App,no,Social Media
CUST003846,Rebecca,Fisher,rebecca.fisher559@gmail.com,+1-576-585-6449x2559,M,1941-10-02,2023-07-07,OH,Thorntonton,Bronze,In-Store,no,Search Engine
CUST004199,Michael,Mclaughlin,michael.mclaughlin129@outlook.com,599.418.2440x428,M,1999-09-10,2022-04-11,California,East Katiefurt,silver,In-Store,Y,TV Ad
CUST003505,Nicole,Barnes,nicole.barnes666@gmail.com,(340)811-6280,F,1999-02-26,2025-01-05,North Carolina,East Karen,platinum,Online,,Email Campaign
CUST002535,Pamela,Arnold,pamela.arnold696@gmail.com,201-692-5531x755,Other,2002-08-25,2023-04-22,Pennsylvania,Vaughnfort,silver,Online,,
CUST001850,Todd,Lawrence,todd.lawrence47@gmail.com,(571)990-9520,M,1954-01-23,2023-06-23,ma,North Lisatown,PLATINUM,Mobile App,Y,Search Engine
CUST000567,Amber,Bailey,amber.bailey638@yahoo.com,001-993-805-9660x18648,Other,1942-06-30,2024-03-20,NC,Sandraview,silver,In-Store,Y,
CUST000230,Christopher,Hill,christopher.hill921@hotmail.com,6115848955,M,1968-08-20,2024-07-27,MD,Willishaven,GOLD,Mobile App,Y,Walk-in
CUST006004,Vanessa,Stout,VANESSA.STOUT374@GMAIL.COM,251-426-3700x79633,F,2002-05-15,2023-04-25,New York,Lisamouth,Bronze,Mobile App,Y,Search Engine
CUST004538,Mark,Davis,,,F,1972-09-06,2025-09-15,Georgia,Herringland,GOLD,Online,,
CUST005246,Beth,Fletcher,beth.fletcher303@hotmail.com,706-600-9621,F,1980-07-11,2022-05-27,pa,Fordborough,silver,Online,N,TV Ad
CUST002305,Joe,Warren,joe.warren431@outlook.com,001-208-518-7588x0414,F,1951-09-11,2024-05-03,OH,Chapmanfurt,Bronze,Mobile App,Y,
CUST002086,Anne,Carr,anne.carr331@outlook.com,(208)936-8168x214,M,1985-08-27,2021-09-29,WA,Schmidtchester,SILVER,Online,1,
CUST004118,James,Gaines,james.gaines725@yahoo.com,336-244-4694x421,M,1986-09-17,2023-01-02,Missouri,Robertton,silver,In-Store,no,Walk-in
CUST005709,Taylor,Mccullough,taylor.mccullough521@hotmail.com,+1-412-946-1570,F,2007-06-19,2022-07-30,TN,Josephview,silver,Mobile App,no,Influencer
CUST001947,Joseph,Simmons,joseph.simmons82@hotmail.com,001-458-886-8102x53129,Other,1979-02-27,2023-10-10,Illinois,Lake Donna,bronze,Mobile App,,
CUST005490,Cynthia,Mendoza,cynthia.mendoza971@outlook.com,001-518-786-7826x51505,M,1989-02-24,2025-03-25,nj,Sullivanton,Silver,In-Store,Y,Influencer
CUST000196,Elizabeth,Davidson,elizabeth.davidson134@outlook.com,877.821.7535x40838,F,1951-01-30,2025-06-26,VIRGINIA,North Dawnburgh,Silver,Mobile App,0,Email Campaign
CUST005635,Yolanda,Thompson,yolanda.thompson980@outlook.com,+1-911-797-9750,M,1957-11-09,2025-03-07,Georgia,Derekton,Silver,Mobile App,0,Walk-in
CUST005480,Maurice,Mitchell,maurice.mitchell545@yahoo.com,941-612-4788,M,1977-01-15,2023-04-28,FL,Lake Mark,BRONZE,In-Store,Y,Walk-in
CUST003615,Alexa,Matthews,alexa.matthews769@yahoo.com,757-912-8403x840,M,1957-09-01,2021-11-25,Florida,Kaylaborough,Bronze,Mobile App,Y,
CUST002820,Monica,Clark,monica.clark501@yahoo.com,365.378.6610x0005,M,1957-02-23,2022-08-04,MI,West Joshuafort,Gold,In-Store,0,
CUST001431,Zachary,Schneider,zachary.schneider902@outlook.com,(559)807-0554x9434,Other,1987-01-30,2023-06-11,Massachusetts,Wallacestad,Gold,Online,yes,Influencer
CUST002941,Daniel,Huynh,daniel.huynh47@outlook.com,481.998.7599x73229,Other,1980-08-28,2025-04-22,TX,Port Kimberlyside,Silver,In-Store,N,
CUST003541,Robert,David,robert.david391@yahoo.com,608-674-1550x7576,F,1948-02-04,2023-09-23,il,Bishopberg,BRONZE,Online,0,Walk-in
CUST002694,Brian,Foster,brian.foster657@hotmail.com,7599085576,F,1966-12-03,2022-11-11,Tennessee,Port Triciastad,gold,In-Store,yes,Email Campaign
CUST004908,Jason,Zimmerman,jason.zimmerman712@gmail.com,631-488-3365,Other,1952-07-13,2024-10-17,Massachusetts,Mathewsville,silver,Mobile App,yes,Social Media
CUST001051,Madison,Wu,madison.wu147@gmail.com,,M,1963-09-05,2024-10-21,Wisconsin,Karenberg,BRONZE,In-Store,,
CUST003264,Jacob,Larson,jacob.larson776@gmail.com,656-974-8637,M,1966-11-13,2025-07-04,ca,Nashberg,bronze,In-Store,,
CUST000650,Justin,Cook,justin.cook599@hotmail.com,(681)997-9316,F,1945-05-16,2021-02-10,Florida,New Kimberlyside,silver,In-Store,N,Email Campaign
CUST004202,Samantha,Mejia,,,M,1992-12-07,2023-05-26,Illinois,New Casey,SILVER,Online,,
CUST001998,Grace,Clark,grace.clark569@gmail.com,(570)325-4316,M,1979-01-07,2021-04-05,MO,Murrayberg,silver,Mobile App,no,Search Engine
CUST003132,Stacey,Burnett,stacey.burnett232@yahoo.com,467-599-7281x56130,M,1991-03-13,2025-04-19,Georgia,New Michelle,BRONZE,Mobile App,no,TV Ad
CUST004782,Christopher,Anderson,christopher.anderson270@yahoo.com,,Other,1976-09-30,2023-05-23,Washington,Morrismouth,Silver,Mobile App,,
CUST000076,Francis,Guerra,francis.guerra707@yahoo.com,(953)979-4738x34735,F,1994-08-26,2025-05-20,MISSOURI,Lake Samuel,bronze,In-Store,no,Influencer
CUST001813,Kristina,Carson,kristina.carson558@gmail.com,877.644.4964x9304,F,2004-07-08,2022-10-04,Washington,Janefort,Silver,Online,,
CUST001033,Joshua,Mckay,joshua.mckay49@yahoo.com,347.885.3698,M,1954-03-23,2024-03-19,Georgia,Danielmouth,Bronze,Mobile App,0,Email Campaign
CUST002789,Laurie,Stein,laurie.stein475@yahoo.com,(383)590-5370,F,1953-10-16,2021-08-17,TN,Floresshire,bronze,Mobile App,1,Social Media
CUST002070,Tara,Chung,tara.chung208@gmail.com,669-812-8150x1645,Other,2004-06-12,2021-04-09,ny,East Michaelaside,Bronze,Mobile App,,Social Media
CUST002674,Timothy,Jones,timothy.jones417@gmail.com,+1-593-599-6979x3393,F,1944-02-07,2022-02-27,ma,Nelsonmouth,BRONZE,In-Store,N,Email Campaign
CUST001270,Vanessa,Brock,vanessa.brock536@yahoo.com,(438)411-5223,M,1947-09-12,2021-06-18,wi,North Thomas,BRONZE,Mobile App,1,Walk-in
CUST003085,Deborah,Wright,deborah.wright794@outlook.com,(335)452-2094,F,1989-09-11,2022-06-19,Missouri,East William,silver,Mobile App,,
CUST002748,Lori,Gutierrez,lori.gutierrez85@hotmail.com,(645)843-6768x7967,F,1961-07-04,05/18/2023,ma,Lake Charles,BRONZE,Online,yes,Search Engine
CUST005736,Brittany,Roberson,brittany.roberson349@outlook.com,503.427.1843,F,2006-03-16,2023-11-10,az,Port Stanleyfurt,Silver,In-Store,,
CUST002496,Chad,Campbell,chad.campbell941@outlook.com,+1-671-617-8444x0027,M,1985-12-17,2023-07-26,Massachusetts,New Elizabethstad,BRONZE,Online,Y,Influencer
CUST003670,Joyce,Moore,joyce.moore481@yahoo.com,478-980-8352x62738,M,1997-06-15,2020-12-19,TN,West Belinda,Silver,Online,Y,Walk-in
CUST005913,Danielle,Haney,danielle.haney218@gmail.com,823.765.6754x30053,M,1991-12-06,2024-01-28,Texas,Isaiahbury,gold,In-Store,Y,Email Campaign
CUST003703,David,Graham,david.graham726@gmail.com,001-393-294-5227,M,1998-07-24,2024-04-08,Virginia,Zavalaview,bronze,Mobile App,no,Friend Referral
CUST005184,Emily,Reynolds,emily.reynolds278@yahoo.com,444.376.9619x016,M,1948-11-11,2025-05-28,CA,New Michaelfort,BRONZE,Online,N,Influencer
CUST000563,Morgan,Wright,morgan.wright672@gmail.com,559-934-2967x11148,M,1944-08-28,2021-01-01,New Jersey,Whiteton,Gold,In-Store,0,
CUST005086,Jennifer,Wall,jennifer.wall560@hotmail.com,001-877-627-0941,M,1965-04-09,2021-05-18,MA,East Jeremyhaven,gold,In-Store,no,Friend Referral
CUST002067,Kristina,Long,kristina.long613@gmail.com,455-681-7083x3514,F,1980-01-17,2023-01-08,CA,Taylorburgh,bronze,Mobile App,N,
CUST000458,Katherine,Myers,katherine.myers499@outlook.com,(612)459-0472x9277,F,1977-08-16,04/27/2022,OH,Lake Melissa,bronze,Mobile App,N,
CUST004469,Kari,Stewart,kari.stewart213@outlook.com,001-768-558-6433x114,M,1961-07-19,2022-03-04,il,East Nataliebury,platinum,Online,0,TV Ad
CUST000705,Casey,Taylor,casey.taylor589@yahoo.com,+1-635-541-5970x99625,F,1961-09-06,2022-12-18,TEXAS,North Victoria,BRONZE,In-Store,Y,Email Campaign
CUST002813,Deborah,Holloway,deborah.holloway214@gmail.com,435.362.3950,Other,1981-03-11,2024-04-14,TN,New Lorraineview,Gold,In-Store,Y,Friend Referral
CUST003528,George,Hunter,george.hunter213@outlook.com,813-907-3661,Other,1947-05-13,2025-07-29,Michigan,Hartland,Platinum,Online,N,
CUST001153,Felicia,Ramos,felicia.ramos698@gmail.com,001-307-439-9289,F,1969-03-05,11/14/2021,Georgia,Port Chadburgh,BRONZE,Online,no,Friend Referral
CUST003684,Randy,Stewart,randy.stewart191@gmail.com,361.200.4605,Other,1967-11-14,2025-10-20,Ohio,West Johnton,SILVER,In-Store,yes,Social Media
CUST006057,Crystal,Dixon,CRYSTAL.DIXON494@GMAIL.COM,906.207.8054x0712,Other,2001-05-24,02/27/2022,ARIZONA,Leonport,BRONZE,In-Store,Y,Search Engine
CUST002221,Michele,Johnson,michele.johnson984@hotmail.com,694-519-9645x962,M,1963-06-09,2024-03-07,California,West Michelleport,Gold,Online,Y,Social Media
CUST000115,Mark,Miller,mark.miller483@gmail.com,+1-599-501-3983x73540,F,1972-02-28,2022-10-31,FL,North Joseph,silver,In-Store,0,Email Campaign
CUST001439,Lee,Garcia,lee.garcia186@gmail.com,+1-889-267-6353x67355,M,2003-12-12,2021-07-31,California,Bethbury,SILVER,Mobile App,N,Influencer
CUST001704,Leslie,Perez,leslie.perez319@gmail.com,780-878-0538x338,F,1984-05-03,2022-08-11,Georgia,East Scottstad,gold,In-Store,,Influencer
CUST004286,Michelle,Allen,michelle.allen427@yahoo.com,(879)772-3842x8182,F,1966-03-02,2023-03-02,OH,Curryton,BRONZE,Mobile App,0,Walk-in
